ID,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,PS_ID,Can_ID,abbreviation,PCN_ID
14NotA_TGA36_NA9NOTA,Telangana,Anantapur,None of the Above,NULL,NULL,,NOTA,NOTA,8776,81,8857,1536894,NA9,NotA,TG,A36
14K.N_TGH37_BE3TDP,Telangana,Hindupur,KRISTAPPA . NIMMALA,M,57,GEN,TDP,Bicycle,600507,3784,604291,1446496,BE3,K.N,TG,H37
14GV_TGH37_HD2INC,Telangana,Hindupur,G.C VENKATARAMUDU,M,54,GEN,INC,Hand,36297,155,36452,1446496,HD2,GV,TG,H37
14BVM_TGH37_TN10PPOI,Telangana,Hindupur,BETHA VIVEKANANDA MAHARAJ,M,28,GEN,PPOI,Television,3100,1,3101,1446496,TN10,BVM,TG,H37
14SS_TGH37_GR7RPS,Telangana,Hindupur,SWAMULA. SUBRAHMANYAM,M,48,GEN,RPS,Gas Cylinder,4430,91,4521,1446496,GR7,SS,TG,H37
14DKKVVVSR_TGH37_CN16YSRCP,Telangana,Hindupur,Dr. KOSURI KASI VISWANADHA VEERA VENKATA SATYANARAYANA REDDY,M,43,GEN,YSRCP,Ceiling Fan,504636,2330,506966,1446496,CN16,DKKVVVSR,TG,H37
14KSB_TGH37_CS12JaSPa,Telangana,Hindupur,K.MOHAMMAD SHAMEER BASHA,M,39,GEN,JaSPa,Chappals,4566,24,4590,1446496,CS12,KSB,TG,H37
14DKKVVVSR_TGH37_CR13IND,Telangana,Hindupur,Dr. KOSURI KASI VISWANADHA VEERA VENKATA SATYANARAYANA REDDY,M,41,GEN,IND,Cup & Saucer,1257,0,1257,1446496,CR13,DKKVVVSR,TG,H37
14AK_TGH37_SS15IND,Telangana,Hindupur,ASADULLAH K.M,M,61,GEN,IND,Scissors,1095,4,1099,1446496,SS15,AK,TG,H37
14K_TGH37_BT6IND,Telangana,Hindupur,KUMAR,M,31,GEN,IND,Bat,1270,5,1275,1446496,BT6,K,TG,H37
14KR_TGH37_DP77IND,Telangana,Hindupur,K.PEDDA REDDI,M,48,GEN,IND,Diesel Pump,1150,2,1152,1446496,DP77,KR,TG,H37
14RS_TGH37_AW5IND,Telangana,Hindupur,REVU SUDHAKAR,M,43,GEN,IND,Auto- Rickshaw,2331,1,2332,1446496,AW5,RS,TG,H37
14DPJB_TGH37_CT23IND,Telangana,Hindupur,D. P. JAMAL BASHA.,M,46,GEN,IND,Coconut,2030,2,2032,1446496,CT23,DPJB,TG,H37
14NotA_TGH37_NA9NOTA,Telangana,Hindupur,None of the Above,NULL,NULL,,NOTA,NOTA,8114,75,8189,1446496,NA9,NotA,TG,H37
14K_TGK38_HD2INC,Telangana,Kadapa,KUMAR,M,51,GEN,INC,Hand,14164,155,14319,1550440,HD2,K,TG,K38
14DKKVVVSR_TGK38_ET4BSP,Telangana,Kadapa,Dr. KOSURI KASI VISWANADHA VEERA VENKATA SATYANARAYANA REDDY,M,35,GEN,BSP,Elephant,5492,23,5515,1550440,ET4,DKKVVVSR,TG,K38
14DKKVVVSR_TGK38_BE3TDP,Telangana,Kadapa,Dr. KOSURI KASI VISWANADHA VEERA VENKATA SATYANARAYANA REDDY,M,46,GEN,TDP,Bicycle,477505,4155,481660,1550440,BE3,DKKVVVSR,TG,K38
14DKKVVVSR_TGK38_CN16YSRCP,Telangana,Kadapa,Dr. KOSURI KASI VISWANADHA VEERA VENKATA SATYANARAYANA REDDY,M,29,GEN,YSRCP,Ceiling Fan,665491,6492,671983,1550440,CN16,DKKVVVSR,TG,K38
14R_TGK38_AW78JD(U),Telangana,Kadapa,RAMESH,M,46,GEN,JD(U),Arrow,3795,14,3809,1550440,AW78,R,TG,K38
14DKKVVVSR_TGK38_TN10PPOI,Telangana,Kadapa,Dr. KOSURI KASI VISWANADHA VEERA VENKATA SATYANARAYANA REDDY,M,61,GEN,PPOI,Television,1771,50,1821,1550440,TN10,DKKVVVSR,TG,K38
14L_TGK38_LN43AIFB,Telangana,Kadapa,LAKSHMI,M,26,GEN,AIFB,Lion,894,39,933,1550440,LN43,L,TG,K38
14BJVG_TGK38_BT6ANC,Telangana,Kadapa,B. JAYA VENU GOPAL,M,65,SC,ANC,Bat,2550,15,2565,1550440,BT6,BJVG,TG,K38
14LV_TGK38_GR7RPC(S),Telangana,Kadapa,L VENUGOPAL,M,36,GEN,RPC(S),Gas Cylinder,1024,10,1034,1550440,GR7,LV,TG,K38
14DKKVVVSR_TGK38_AD79JD(S),Telangana,Kadapa,Dr. KOSURI KASI VISWANADHA VEERA VENKATA SATYANARAYANA REDDY,M,40,GEN,JD(S),A lady farmer carrying paddy on her head,885,3,888,1550440,AD79,DKKVVVSR,TG,K38
14VS_TGK38_AW5DABAP,Telangana,Kadapa,VARADI SOBHARANI,F,42,SC,DABAP,Auto- Rickshaw,2226,14,2240,1550440,AW5,VS,TG,K38
14CDTA_TGK38_CS12JaSPa,Telangana,Kadapa,CHAUDHARI DR. TUSHARBHAI AMARSINHBHAI,M,52,GEN,JaSPa,Chappals,3131,88,3219,1550440,CS12,CDTA,TG,K38
14SAH_TGK38_BM26AAAP,Telangana,Kadapa,SYED ALAMDAR HUSSAIN,M,50,GEN,AAAP,Broom,3318,83,3401,1550440,BM26,SAH,TG,K38
14KPR_TGK38_BE41IND,Telangana,Kadapa,K. PRABHAKARA REDDY,M,48,GEN,IND,Bottle,1202,15,1217,1550440,BE41,KPR,TG,K38
14NotA_TGK38_NA9NOTA,Telangana,Kadapa,None of the Above,NULL,NULL,,NOTA,NOTA,5944,114,6058,1550440,NA9,NotA,TG,K38
14KPR_TGN39_BE3TDP,Telangana,Nellore,K. PRABHAKARA REDDY,M,64,GEN,TDP,Bicycle,558730,4188,562918,1606127,BE3,KPR,TG,N39
14DKKVVVSR_TGN39_HD2INC,Telangana,Nellore,Dr. KOSURI KASI VISWANADHA VEERA VENKATA SATYANARAYANA REDDY,M,51,GEN,INC,Hand,22760,110,22870,1606127,HD2,DKKVVVSR,TG,N39
14R_TGN39_ET4BSP,Telangana,Nellore,RAVI,M,56,SC,BSP,Elephant,3228,71,3299,1606127,ET4,R,TG,N39
14PSGD_TGN39_TN10PPOI,Telangana,Nellore,PARAVASTU SATYA GOPINATH DAS,M,33,GEN,PPOI,Television,996,3,999,1606127,TN10,PSGD,TG,N39
14CT_TGN39_AW5ARPS,Telangana,Nellore,CHEMIKALA TIRUPATI,M,43,GEN,ARPS,Auto- Rickshaw,1423,1,1424,1606127,AW5,CT,TG,N39
14S_TGN39_EE61RDHP,Telangana,Nellore,SEKHAR,M,45,GEN,RDHP,Electric Pole,4106,6,4112,1606127,EE61,S,TG,N39
14M_TGN39_CN16YSRCP,Telangana,Nellore,MOHAN,M,69,GEN,YSRCP,Ceiling Fan,573203,3193,576396,1606127,CN16,M,TG,N39
14H_TGN39_CS12JaSPa,Telangana,Nellore,HANEEF,M,43,GEN,JaSPa,Chappals,5530,48,5578,1606127,CS12,H,TG,N39
14YVRMRD_TGN39_CT23IND,Telangana,Nellore,YALLA VENKATA RAMA MOHAN RAO (DORABABU),M,52,GEN,IND,Coconut,759,1,760,1606127,CT23,YVRMRD,TG,N39
14N_TGN39_BT53IND,Telangana,Nellore,NAVEEN,M,27,SC,IND,BELT,626,0,626,1606127,BT53,N,TG,N39
14S_TGN39_GE22IND,Telangana,Nellore,SUBBAIAH,M,42,SC,IND,Gas Stove,736,0,736,1606127,GE22,S,TG,N39
14LV_TGN39_BN34IND,Telangana,Nellore,LINGIDI VENKATESWARLU,M,39,GEN,IND,Batsman,685,1,686,1606127,BN34,LV,TG,N39
14MR_TGN39_PT49IND,Telangana,Nellore,MALYADRI RAVULAKOLLU,M,31,GEN,IND,Pot,875,0,875,1606127,PT49,MR,TG,N39
14MMR_TGN39_AH8IND,Telangana,Nellore,M. MALLA REDDY,M,63,GEN,IND,Almirah,820,0,820,1606127,AH8,MMR,TG,N39
14NotA_TGN39_NA9NOTA,Telangana,Nellore,None of the Above,NULL,NULL,,NOTA,NOTA,5491,58,5549,1606127,NA9,NotA,TG,N39
14D_TGT40_LS19BJP,Telangana,Tirupati ,DAYARAM,M,54,SC,BJP,Lotus,539887,3064,542951,1574161,LS19,D,TG,T40
14KS_TGT40_HR54CPM,Telangana,Tirupati ,KOTHAPALLI SUBRAMANYAM,M,45,SC,CPM,"Hammer, Sickle and Star",11096,72,11168,1574161,HR54,KS,TG,T40
14M_TGT40_HD2INC,Telangana,Tirupati ,MOHAN,M,59,SC,INC,Hand,33121,212,33333,1574161,HD2,M,TG,T40
14DTB_TGT40_ET4BSP,Telangana,Tirupati ,DR. TITUS BHENGRA,M,43,SC,BSP,Elephant,5985,51,6036,1574161,ET4,DTB,TG,T40
14TS_TGT40_TN10PPOI,Telangana,Tirupati ,TEJASVI SURYA,M,39,SC,PPOI,Television,2861,14,2875,1574161,TN10,TS,TG,T40
14E_TGT40_BM26AAAP,Telangana,Tirupati ,ESWARA,M,26,SC,AAAP,Broom,7240,40,7280,1574161,BM26,E,TG,T40
14YVRMRD_TGT40_CN16YSRCP,Telangana,Tirupati ,YALLA VENKATA RAMA MOHAN RAO (DORABABU),M,61,SC,YSRCP,Ceiling Fan,578289,2087,580376,1574161,CN16,YVRMRD,TG,T40
14MVVS_TGT40_AW5ARPS,Telangana,Tirupati ,M V V SATYANARAYANA,M,60,SC,ARPS,Auto- Rickshaw,9807,8,9815,1574161,AW5,MVVS,TG,T40
14KP_TGT40_GR7IND,Telangana,Tirupati ,KATTAMANCHI PRABHAKAR,M,46,SC,IND,Gas Cylinder,1446,9,1455,1574161,GR7,KP,TG,T40
14KS_TGT40_RG14IND,Telangana,Tirupati ,KALAVAPALLI SAHADEVAIAH,M,46,SC,IND,Ring,2502,8,2510,1574161,RG14,KS,TG,T40
14TS_TGT40_GE22IND,Telangana,Tirupati ,THYDULA SUBBARAMAIAH,M,74,SC,IND,Gas Stove,1402,1,1403,1574161,GE22,TS,TG,T40
14NV_TGT40_CR13IND,Telangana,Tirupati ,NUNE VENGAIAH,M,56,SC,IND,Cup & Saucer,1827,2,1829,1574161,CR13,NV,TG,T40
14KM_TGT40_BT6IND,Telangana,Tirupati ,K.S. MUNIRATHNAM,M,60,SC,IND,Bat,1692,4,1696,1574161,BT6,KM,TG,T40
14SR_TGT40_AH8IND,Telangana,Tirupati ,SONGA RATNAMMA,F,54,SC,IND,Almirah,1644,1,1645,1574161,AH8,SR,TG,T40
14NotA_TGT40_NA9NOTA,Telangana,Tirupati ,None of the Above,NULL,NULL,,NOTA,NOTA,8619,71,8690,1574161,NA9,NotA,TG,T40
14PS_TGR41_HD2INC,Telangana,Rajampet,PRATHAP SIMHA,M,69,GEN,INC,Hand,29247,85,29332,1487791,HD2,PS,TG,R41
14NDV_TGR41_LS19BJP,Telangana,Rajampet,N. D. VENU,F,53,GEN,BJP,Lotus,424885,2105,426990,1487791,LS19,NDV,TG,R41
14S_TGR41_ET4BSP,Telangana,Rajampet,SUBBAIAH,M,37,SC,BSP,Elephant,8172,17,8189,1487791,ET4,S,TG,R41
14GVNBR_TGR41_CR13HJP,Telangana,Rajampet,G. V. N. BASAVA RAO,M,33,GEN,HJP,Cup & Saucer,3895,1,3896,1487791,CR13,GVNBR,TG,R41
14GDNB_TGR41_AW5MaSP,Telangana,Rajampet,GEDDAM DAVID NELSON BABU,M,31,SC,MaSP,Auto- Rickshaw,15075,11,15086,1487791,AW5,GDNB,TG,R41
14PR_TGR41_CN16YSRCP,Telangana,Rajampet,P.V.MIDHUN REDDY,M,36,GEN,YSRCP,Ceiling Fan,599650,2102,601752,1487791,CN16,PR,TG,R41
14MSHB_TGR41_CS12JaSPa,Telangana,Rajampet,MIRZA SAJAD HUSSAIN BEIGH,M,56,GEN,JaSPa,Chappals,59648,129,59777,1487791,CS12,MSHB,TG,R41
14MVVS_TGR41_TE57IND,Telangana,Rajampet,M V V SATYANARAYANA,M,56,GEN,IND,Table,3545,4,3549,1487791,TE57,MVVS,TG,R41
14SJS_TGR41_BT6IND,Telangana,Rajampet,SHAIK JEELANI SAHEB,M,60,GEN,IND,Bat,2623,7,2630,1487791,BT6,SJS,TG,R41
14NotA_TGR41_NA9NOTA,Telangana,Rajampet,None of the Above,NULL,NULL,,NOTA,NOTA,7095,21,7116,1487791,NA9,NotA,TG,R41
14K_TGC42_ET4BSP,Telangana,Chittoor ,KUMAR,M,38,SC,BSP,Elephant,15851,46,15897,1451851,ET4,K,TG,C42
14NSP_TGC42_BE3TDP,Telangana,Chittoor ,NARAMALLI SIVA PRASAD,M,62,SC,TDP,Bicycle,590938,3924,594862,1451851,BE3,NSP,TG,C42
14D_TGC42_HD2INC,Telangana,Chittoor ,DR.B.RAJAGOPAL,M,64,SC,INC,Hand,16505,67,16572,1451851,HD2,D,TG,C42
14RUG_TGC42_TN10PPOI,Telangana,Chittoor ,R. UDAYA GOWRI,F,34,SC,PPOI,Television,3793,10,3803,1451851,TN10,RUG,TG,C42
14DKPS_TGC42_CS12JaSPa,Telangana,Chittoor ,DR. KIRIT P. SOLANKI,M,57,SC,JaSPa,Chappals,5628,112,5740,1451851,CS12,DKPS,TG,C42
14I_TGC42_CN16YSRCP,Telangana,Chittoor ,IMRAN,F,35,SC,YSRCP,Ceiling Fan,548184,2540,550724,1451851,CN16,I,TG,C42
14SAI_TGC42_BT6IND,Telangana,Chittoor ,S. A. INDUMATHI,M,43,SC,IND,Bat,4314,7,4321,1451851,BT6,SAI,TG,C42
14NotA_TGC42_NA9NOTA,Telangana,Chittoor ,None of the Above,NULL,NULL,,NOTA,NOTA,6940,56,6996,1451851,NA9,NotA,TG,C42
14GK_ARAW43_CK20NCP,Arunachal Pradesh,ARUNACHAL WEST,GICHO KABAK,M,49,ST,NCP,Clock,5910,155,6065,446640,CK20,GK,AR,AW43
14GH_ARAW43_FS80AITC,Arunachal Pradesh,ARUNACHAL WEST,GUMJUM HAIDER,M,36,ST,AITC,Flowers and Grass,8832,303,9135,446640,FS80,GH,AR,AW43
14JS_ARAW43_ME81PPA,Arunachal Pradesh,ARUNACHAL WEST,JALLEY SONAM,M,33,ST,PPA,Maize,13979,685,14664,446640,ME81,JS,AR,AW43
14KR_ARAW43_LS19BJP,Arunachal Pradesh,ARUNACHAL WEST,KIREN RIJIJU,M,42,ST,BJP,Lotus,162575,6792,169367,446640,LS19,KR,AR,AW43
14TS_ARAW43_HD2INC,Arunachal Pradesh,ARUNACHAL WEST,TAKAM SANJOY,M,47,ST,INC,Hand,125908,1721,127629,446640,HD2,TS,AR,AW43
14HP_ARAW43_BM26AAAP,Arunachal Pradesh,ARUNACHAL WEST,HABUNG PAYENG,M,56,ST,AAAP,Broom,3519,128,3647,446640,BM26,HP,AR,AW43
14TT_ARAW43_SE27LB,Arunachal Pradesh,ARUNACHAL WEST,TABA TAKU,M,34,ST,LB,Slate,941,39,980,446640,SE27,TT,AR,AW43
14SK_ARAW43_KE82IND,Arunachal Pradesh,ARUNACHAL WEST,SUBU KECHI,M,40,ST,IND,Kettle,2328,34,2362,446640,KE82,SK,AR,AW43
14NotA_ARAW43_NA9NOTA,Arunachal Pradesh,ARUNACHAL WEST,None of the Above,NULL,NULL,,NOTA,NOTA,1804,12,1816,446640,NA9,NotA,AR,AW43
14NE_ARAE44_HD2INC,Arunachal Pradesh,ARUNACHAL EAST,NINONG ERING,M,55,ST,INC,Hand,116347,2108,118455,312704,HD2,NE,AR,AE44
14TG_ARAE44_LS19BJP,Arunachal Pradesh,ARUNACHAL EAST,TAPIR GAO,M,49,ST,BJP,Lotus,102463,3514,105977,312704,LS19,TG,AR,AE44
14WL_ARAE44_ME81PPA,Arunachal Pradesh,ARUNACHAL EAST,WANGMAN LOWANGCHA,M,54,ST,PPA,Maize,31698,656,32354,312704,ME81,WL,AR,AE44
14NotA_ARAE44_NA9NOTA,Arunachal Pradesh,ARUNACHAL EAST,None of the Above,NULL,NULL,,NOTA,NOTA,4460,45,4505,312704,NA9,NotA,AR,AE44
14NKM_ASK45_LS19BJP,Assam,Karimganj ,NAMBALLA KRISHNA MOHAN,M,45,SC,BJP,Lotus,260347,425,260772,1165997,LS19,NKM,AS,K45
14BNTABT_ASK45_ET4AGP,Assam,Karimganj ,BIPIN NATH TIWARI ALIAS BIPIN TIWARI,M,74,SC,AGP,Elephant,5550,6,5556,1165997,ET4,BNTABT,AS,K45
14RB_ASK45_LY83AIUDF,Assam,Karimganj ,RADHESHYAM BISWAS,M,59,SC,AIUDF,Lock and Key,362605,261,362866,1165997,LY83,RB,AS,K45
14LV_ASK45_HD2INC,Assam,Karimganj ,LALIT VASOYA,M,72,SC,INC,Hand,226064,498,226562,1165997,HD2,LV,AS,K45
14TKD_ASK45_BM26AAAP,Assam,Karimganj ,TARUN KUMAR DAS,M,61,SC,AAAP,Broom,3652,6,3658,1165997,BM26,TKD,AS,K45
14PCS_ASK45_GR45SUCI,Assam,Karimganj ,PROBASH CHANDRA SARKAR,M,41,SC,SUCI,Glass Tumbler,3112,2,3114,1165997,GR45,PCS,AS,K45
14RM_ASK45_BE3SP,Assam,Karimganj ,RINKU MALAKAR,M,39,SC,SP,Bicycle,2274,1,2275,1165997,BE3,RM,AS,K45
14GM_ASK45_TN10IND,Assam,Karimganj ,GOUTAM MALAKAR,M,30,SC,IND,Television,2447,0,2447,1165997,TN10,GM,AS,K45
14PM_ASK45_DA73IND,Assam,Karimganj ,PINTU MALAKAR,M,43,SC,IND,Dish Antenna,1662,2,1664,1165997,DA73,PM,AS,K45
14PS_ASK45_IN44IND,Assam,Karimganj ,PRADIP SAHA,M,35,SC,IND,Iron,2391,1,2392,1165997,IN44,PS,AS,K45
14PSGD_ASK45_CE84IND,Assam,Karimganj ,PARAVASTU SATYA GOPINATH DAS,M,50,SC,IND,Cake,1590,2,1592,1165997,CE84,PSGD,AS,K45
14SM_ASK45_CA30IND,Assam,Karimganj ,SAJALENDU MALAKAR,M,39,SC,IND,Camera,2465,0,2465,1165997,CA30,SM,AS,K45
14K_ASK45_BT58IND,Assam,Karimganj ,KUMAR,M,39,SC,IND,BUCKET,1880,0,1880,1165997,BT58,K,AS,K45
14PSGD_ASK45_DO52IND,Assam,Karimganj ,PARAVASTU SATYA GOPINATH DAS,M,39,SC,IND,Dao,1974,0,1974,1165997,DO52,PSGD,AS,K45
14PKM_ASK45_CR13IND,Assam,Karimganj ,PRAMOD KUMAR MALLICK,M,40,SC,IND,Cup & Saucer,3437,0,3437,1165997,CR13,PKM,AS,K45
14NotA_ASK45_NA9NOTA,Assam,Karimganj ,None of the Above,NULL,NULL,,NOTA,NOTA,4254,12,4266,1165997,NA9,NotA,AS,K45
14KP_ASS46_LS19BJP,Assam,Silchar,KABINDRA PURKAYASTHA,M,82,GEN,BJP,Lotus,301159,51,301210,1060175,LS19,KP,AS,S46
14SA_ASS46_LY83AIUDF,Assam,Silchar,SHABER AHMED,M,74,GEN,AIUDF,Lock and Key,85530,0,85530,1060175,LY83,SA,AS,S46
14KRRKR_ASS46_ET4AGP,Assam,Silchar,KANUMURU RAGHU RAMA KRISHNA RAJU,M,70,GEN,AGP,Elephant,7679,0,7679,1060175,ET4,KRRKR,AS,S46
14AAK_ASS46_HR54CPM,Assam,Silchar,AHMED ALI KHAN,M,52,GEN,CPM,"Hammer, Sickle and Star",12458,2,12460,1060175,HR54,AAK,AS,S46
14SD_ASS46_HD2INC,Assam,Silchar,SUSHMITA DEV,F,41,GEN,INC,Hand,336426,25,336451,1060175,HD2,SD,AS,S46
14A_ASS46_GR45SUCI,Assam,Silchar,ARJUN,M,55,GEN,SUCI,Glass Tumbler,8593,2,8595,1060175,GR45,A,AS,S46
14AW_ASS46_BM26AAAP,Assam,Silchar,ABDUL WARIS,M,56,GEN,AAAP,Broom,3114,4,3118,1060175,BM26,AW,AS,S46
14WRO_ASS46_FS80AITC,Assam,Silchar,WAZID REJA OSMANI,M,35,GEN,AITC,Flowers and Grass,8282,0,8282,1060175,FS80,WRO,AS,S46
14NM_ASS46_BW33SHS,Assam,Silchar,NILU MANDOL,M,38,SC,SHS,Bow & Arrow,1922,0,1922,1060175,BW33,NM,AS,S46
14SA_ASS46_BE3SP,Assam,Silchar,SHABER AHMED,M,28,GEN,SP,Bicycle,3347,0,3347,1060175,BE3,SA,AS,S46
14U_ASS46_CR13IND,Assam,Silchar,UPENDRA,M,44,SC,IND,Cup & Saucer,2740,0,2740,1060175,CR13,U,AS,S46
14KDS_ASS46_SS15IND,Assam,Silchar,KAMAL DASHRATH SAWANT,M,39,SC,IND,Scissors,2170,0,2170,1060175,SS15,KDS,AS,S46
14AKM_ASS46_TE57IND,Assam,Silchar,AMIYA KANTA MALLICK,M,41,SC,IND,Table,1605,0,1605,1060175,TE57,AKM,AS,S46
14SKAVM_ASS46_CS18IND,Assam,Silchar,SHAILESH KUMAR ALIAS VULO MANDAL,M,31,SC,IND,Candles,2462,0,2462,1060175,CS18,SKAVM,AS,S46
14PSGD_ASS46_GR7IND,Assam,Silchar,PARAVASTU SATYA GOPINATH DAS,M,48,SC,IND,Gas Cylinder,3151,0,3151,1060175,GR7,PSGD,AS,S46
14SD_ASS46_TN10IND,Assam,Silchar,SHUVADIP DATTA,M,48,GEN,IND,Television,8577,0,8577,1060175,TN10,SD,AS,S46
14PSGD_ASS46_BN29IND,Assam,Silchar,PARAVASTU SATYA GOPINATH DAS,M,28,SC,IND,Balloon,6221,0,6221,1060175,BN29,PSGD,AS,S46
14NotA_ASS46_NA9NOTA,Assam,Silchar,None of the Above,NULL,NULL,,NOTA,NOTA,4310,0,4310,1060175,NA9,NotA,AS,S46
14KRMN_ASAD47_LS19BJP,Assam,Autonomous District,KINJARAPU RAM MOHAN NAIDU,M,54,ST,BJP,Lotus,188917,140,189057,702230,LS19,KRMN,AS,AD47
14BSE_ASAD47_HD2INC,Assam,Autonomous District,BIREN SINGH ENGTI,M,74,ST,INC,Hand,213038,114,213152,702230,HD2,BSE,AS,AD47
14AJP_ASAD47_BW33JMM,Assam,Autonomous District,A. J. Patel,M,56,ST,JMM,Bow & Arrow,9260,3,9263,702230,BW33,AJP,AS,AD47
14PE_ASAD47_FS85CPI(ML)(L),Assam,Autonomous District,PRATIMA ENGHEEPI,F,39,ST,CPI(ML)(L),Flag with Three Stars,11755,7,11762,702230,FS85,PE,AS,AD47
14CK_ASAD47_TE57IND,Assam,Autonomous District,CHOMANG KRO,M,48,ST,IND,Table,108248,51,108299,702230,TE57,CK,AS,AD47
14NotA_ASAD47_NA9NOTA,Assam,Autonomous District,None of the Above,NULL,NULL,,NOTA,NOTA,11744,3,11747,702230,NA9,NotA,AS,AD47
14MSHB_ASD48_ET4AGP,Assam,Dhubri,MIRZA SAJAD HUSSAIN BEIGH,M,45,GEN,AGP,Elephant,9892,5,9897,1550166,ET4,MSHB,AS,D48
14SA_ASD48_HD2INC,Assam,Dhubri,SHUKUR ALI,M,52,GEN,INC,Hand,362676,163,362839,1550166,HD2,SA,AS,D48
14DKPV_ASD48_LS19BJP,Assam,Dhubri,DR. KALIDAS PRAKASH VAINGANKAR,M,55,GEN,BJP,Lotus,298897,88,298985,1550166,LS19,DKPV,AS,D48
14BA_ASD48_LY83AIUDF,Assam,Dhubri,BADRUDDIN AJMAL,M,59,GEN,AIUDF,Lock and Key,592338,231,592569,1550166,LY83,BA,AS,D48
14SAH_ASD48_BM26AAAP,Assam,Dhubri,SYED ALAMDAR HUSSAIN,M,53,GEN,AAAP,Broom,4467,1,4468,1550166,BM26,SAH,AS,D48
14SA_ASD48_BE3SP,Assam,Dhubri,SHUKUR ALI,M,66,GEN,SP,Bicycle,3277,0,3277,1550166,BE3,SA,AS,D48
14KUS_ASD48_LR46IUML,Assam,Dhubri,KASIR UDDIN SK.,M,63,GEN,IUML,Ladder,1455,0,1455,1550166,LR46,KUS,AS,D48
14SJM_ASD48_GR45SUCI,Assam,Dhubri,SURAT JAMAN MONDAL,M,60,GEN,SUCI,Glass Tumbler,5932,3,5935,1550166,GR45,SJM,AS,D48
14ZK_ASD48_FS80AITC,Assam,Dhubri,ZESMINA KHATUN,F,26,GEN,AITC,Flowers and Grass,7871,3,7874,1550166,FS80,ZK,AS,D48
14MHS_ASD48_LE71IND,Assam,Dhubri,MIR HUSSAIN SARKAR,M,36,GEN,IND,Lady Purse,23814,2,23816,1550166,LE71,MHS,AS,D48
14SA_ASD48_SE11IND,Assam,Dhubri,SHUKUR ALI,M,30,GEN,IND,Sewing Machine,2783,2,2785,1550166,SE11,SA,AS,D48
14MSHB_ASD48_BT58IND,Assam,Dhubri,MIRZA SAJAD HUSSAIN BEIGH,M,30,GEN,IND,BUCKET,2722,1,2723,1550166,BT58,MSHB,AS,D48
14AU_ASD48_KE82IND,Assam,Dhubri,AMBAZ UDDIN,M,44,GEN,IND,Kettle,40207,1,40208,1550166,KE82,AU,AS,D48
14PR_ASD48_CS18IND,Assam,Dhubri,PARIKSHIT ROY,M,43,GEN,IND,Candles,4606,1,4607,1550166,CS18,PR,AS,D48
14GR_ASD48_BT6IND,Assam,Dhubri,GAYA RAM,M,62,GEN,IND,Bat,2375,0,2375,1550166,BT6,GR,AS,D48
14NotA_ASD48_NA9NOTA,Assam,Dhubri,None of the Above,NULL,NULL,,NOTA,NOTA,5811,0,5811,1550166,NA9,NotA,AS,D48
14CB_ASK49_NL86BOPF,Assam,Kokrajhar,CHANDAN BRAHMA,M,44,ST,BOPF,Nangol,243719,40,243759,1505472,NL86,CB,AS,K49
14RK_ASK49_FS80AITC,Assam,Kokrajhar,RANJIT KUMAR,M,68,ST,AITC,Flowers and Grass,17523,14,17537,1505472,FS80,RK,AS,K49
14UGB_ASK49_CR13IND,Assam,Kokrajhar,URKHAO GWRA BRAHMA,M,51,ST,IND,Cup & Saucer,278381,268,278649,1505472,CR13,UGB,AS,K49
14K_ASK49_BH17IND,Assam,Kokrajhar,KUMAR,M,45,ST,IND,Battery Torch,634111,317,634428,1505472,BH17,K,AS,K49
14KRMN_ASK49_KE82IND,Assam,Kokrajhar,KINJARAPU RAM MOHAN NAIDU,M,45,ST,IND,Kettle,20069,5,20074,1505472,KE82,KRMN,AS,K49
14SKB_ASK49_AW5IND,Assam,Kokrajhar,SANSUMA KHUNGGUR BWISWMUTHIARY,M,53,ST,IND,Auto- Rickshaw,11233,6,11239,1505472,AW5,SKB,AS,K49
14NotA_ASK49_NA9NOTA,Assam,Kokrajhar,None of the Above,NULL,NULL,,NOTA,NOTA,18178,5,18183,1505472,NA9,NotA,AS,K49
14MSHB_ASB50_HD2INC,Assam,Barpeta,MIRZA SAJAD HUSSAIN BEIGH,M,60,GEN,INC,Hand,277611,191,277802,1430188,HD2,MSHB,AS,B50
14BCB_ASB50_HR54CPM,Assam,Barpeta,BIJOY CHANDRA BARMAN,M,69,GEN,CPM,"Hammer, Sickle and Star",27539,36,27575,1430188,HR54,BCB,AS,B50
14M_ASB50_LS19BJP,Assam,Barpeta,MOHAN,M,56,GEN,BJP,Lotus,352239,122,352361,1430188,LS19,M,AS,B50
14AU_ASB50_LY83AIUDF,Assam,Barpeta,AMBAZ UDDIN,M,67,GEN,AIUDF,Lock and Key,394580,122,394702,1430188,LY83,AU,AS,B50
14PBC_ASB50_ET4AGP,Assam,Barpeta,PHANI BHUSAN CHOUDHURY,M,62,GEN,AGP,Elephant,73702,31,73733,1430188,ET4,PBC,AS,B50
14AA_ASB50_BE3SP,Assam,Barpeta,ABUL AWAL,M,42,GEN,SP,Bicycle,3099,0,3099,1430188,BE3,AA,AS,B50
14AAK_ASB50_CS18LB,Assam,Barpeta,AHMED ALI KHAN,M,51,GEN,LB,Candles,1937,0,1937,1430188,CS18,AAK,AS,B50
