ID,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,PS_ID,Can_ID,abbreviation,PCN_ID
14SR_UPM428_LS19BJP,Uttar Pradesh,Machhlishahr,SURENDRA RAM,M,46,SC,BJP,Lotus,437723,487,438210,1891969,LS19,SR,UP,M428
14NSCR_UPM428_EE59CPI,Uttar Pradesh,Machhlishahr,NALLAM SURYA CHANDRA RAO,M,59,SC,CPI,Ears of Corn And Sickle,18775,2,18777,1891969,EE59,NSCR,UP,M428
14VK_UPM428_BM26AAAP,Uttar Pradesh,Machhlishahr,VIRENDRA KUMAR,M,26,SC,AAAP,Broom,9200,23,9223,1891969,BM26,VK,UP,M428
14R_UPM428_AW78JD(U),Uttar Pradesh,Machhlishahr,RAJESH,M,35,SC,JD(U),Arrow,1552,0,1552,1891969,AW78,R,UP,M428
14LJ_UPM428_FE92BSCP,Uttar Pradesh,Machhlishahr,LAL JI,M,39,SC,BSCP,FLUTE,1542,1,1543,1891969,FE92,LJ,UP,M428
14DST_UPM428_CT21BMUP,Uttar Pradesh,Machhlishahr,DILSHAD SIKANDAR TAHASHILDAR,M,57,SC,BMUP,Cot,2108,6,2114,1891969,CT21,DST,UP,M428
14G_UPM428_RR126ARVP,Uttar Pradesh,Machhlishahr,GAUTAM,M,46,SC,ARVP,Razor,1467,0,1467,1891969,RR126,G,UP,M428
14GHMB_UPM428_RG14SBSP,Uttar Pradesh,Machhlishahr,GANTI HARISH MADHUR (BALAYOGI),M,47,SC,SBSP,Ring,2668,1,2669,1891969,RG14,GHMB,UP,M428
14O_UPM428_CN16IND,Uttar Pradesh,Machhlishahr,OMPRAKASH,M,46,SC,IND,Ceiling Fan,2706,2,2708,1891969,CN16,O,UP,M428
14R_UPM428_BT6IND,Uttar Pradesh,Machhlishahr,RAJESH,M,47,SC,IND,Bat,4362,0,4362,1891969,BT6,R,UP,M428
14K_UPM428_CR13IND,Uttar Pradesh,Machhlishahr,KUMAR,M,46,SC,IND,Cup & Saucer,7833,0,7833,1891969,CR13,K,UP,M428
14DPK_UPM428_KE82IND,Uttar Pradesh,Machhlishahr,DEEPAK PANDHARINATH KHAMBEKAR,M,69,SC,IND,Kettle,5278,1,5279,1891969,KE82,DPK,UP,M428
14NotA_UPM428_NA9NOTA,Uttar Pradesh,Machhlishahr,None of the Above,NULL,NULL,NULL,NOTA,NOTA,8446,2,8448,1891969,NA9,NotA,UP,M428
14KN_UPG429_ET4BSP,Uttar Pradesh,Ghazipur,KAILASH NATH,M,56,GEN,BSP,Elephant,241542,103,241645,1801519,ET4,KN,UP,G429
14KHK_UPG429_HD2INC,Uttar Pradesh,Ghazipur,KHAN HEENABEGUM KAMRUDDIN,M,35,GEN,INC,Hand,18904,4,18908,1801519,HD2,KHK,UP,G429
14MS_UPG429_LS19BJP,Uttar Pradesh,Ghazipur,MANOJ SINHA,M,55,GEN,BJP,Lotus,306791,138,306929,1801519,LS19,MS,UP,G429
14NKANPK_UPG429_BE3SP,Uttar Pradesh,Ghazipur,N.P. KUSHWAHA ALIAS NATHUNI PRASAD KUSHWAHA,F,47,GEN,SP,Bicycle,274337,140,274477,1801519,BE3,NKANPK,UP,G429
14DRB_UPG429_RR126ARVP,Uttar Pradesh,Ghazipur,DEV RAJ BHARDWAJ,M,60,GEN,ARVP,Razor,4018,1,4019,1801519,RR126,DRB,UP,G429
14IPK_UPG429_FS85CPI(ML)(L),Uttar Pradesh,Ghazipur,ISHWARI PRASAD KUSHWAHA,M,53,GEN,CPI(ML)(L),Flag with Three Stars,6512,0,6512,1801519,FS85,IPK,UP,G429
14DSC_UPG429_SW89JPS,Uttar Pradesh,Ghazipur,DURGESH SINGH CHAUHAN,M,40,GEN,JPS,Saw,2416,0,2416,1801519,SW89,DSC,UP,G429
14G_UPG429_BH17LD,Uttar Pradesh,Ghazipur,GUPTESHWAR,M,54,GEN,LD,Battery Torch,1111,0,1111,1801519,BH17,G,UP,G429
14D_UPG429_WK40PMSP,Uttar Pradesh,Ghazipur,DEENDAYAL,M,39,GEN,PMSP,Walking Stick,2122,0,2122,1801519,WK40,D,UP,G429
14DSY_UPG429_KE24RPD,Uttar Pradesh,Ghazipur,DANDU SESHU YADAV,M,60,GEN,RPD,Kite,59502,8,59510,1801519,KE24,DSY,UP,G429
14USAPS_UPG429_CR13EKSP,Uttar Pradesh,Ghazipur,UDAY SINGH ALIAS PAPPU SINGH,M,30,GEN,EKSP,Cup & Saucer,3584,1,3585,1801519,CR13,USAPS,UP,G429
14BBK_UPG429_BM26AAAP,Uttar Pradesh,Ghazipur,BRIJ BHUSHAN KARANWAL,M,48,GEN,AAAP,Broom,6917,8,6925,1801519,BM26,BBK,UP,G429
14B_UPG429_SS15JRPa,Uttar Pradesh,Ghazipur,BHARAT,M,44,GEN,JRPa,Scissors,2483,1,2484,1801519,SS15,B,UP,G429
14BNTABT_UPG429_CT21BMUP,Uttar Pradesh,Ghazipur,BIPIN NATH TIWARI ALIAS BIPIN TIWARI,M,55,SC,BMUP,Cot,3468,0,3468,1801519,CT21,BNTABT,UP,G429
14PSGD_UPG429_HL90NAP,Uttar Pradesh,Ghazipur,PARAVASTU SATYA GOPINATH DAS,M,51,GEN,NAP,HOCKEY & BALL,6381,0,6381,1801519,HL90,PSGD,UP,G429
14AK_UPG429_BT6IND,Uttar Pradesh,Ghazipur,ARUN KUMAR,M,53,GEN,IND,Bat,34084,9,34093,1801519,BT6,AK,UP,G429
14K_UPG429_KE82IND,Uttar Pradesh,Ghazipur,KUBER,M,53,SC,IND,Kettle,4889,0,4889,1801519,KE82,K,UP,G429
14LM_UPG429_PT49IND,Uttar Pradesh,Ghazipur,LAKSHMAN MURMU,M,71,GEN,IND,Pot,1588,0,1588,1801519,PT49,LM,UP,G429
14NotA_UPG429_NA9NOTA,Uttar Pradesh,Ghazipur,None of the Above,NULL,NULL,NULL,NOTA,NOTA,5610,1,5611,1801519,NA9,NotA,UP,G429
14AK_UPC430_ET4BSP,Uttar Pradesh,Chandauli,ANIL KUMAR,M,49,GEN,BSP,Elephant,257200,179,257379,1593133,ET4,AK,UP,C430
14SKP_UPC430_HD2INC,Uttar Pradesh,Chandauli,SANJAY KUMAR PATEL,M,29,GEN,INC,Hand,27182,12,27194,1593133,HD2,SKP,UP,C430
14M_UPC430_LS19BJP,Uttar Pradesh,Chandauli,MAHENDRA,M,57,GEN,BJP,Lotus,413760,375,414135,1593133,LS19,M,UP,C430
14RG_UPC430_BE3SP,Uttar Pradesh,Chandauli,RAMKISHAN GOLA,M,57,GEN,SP,Bicycle,204036,109,204145,1593133,BE3,RG,UP,C430
14IAA_UPC430_BM26AAAP,Uttar Pradesh,Chandauli,IRSHAD ANSARI ADVOCATE,M,42,GEN,AAAP,Broom,15583,15,15598,1593133,BM26,IAA,UP,C430
14C_UPC430_BT6JRPa,Uttar Pradesh,Chandauli,CHANCHAL,M,47,SC,JRPa,Bat,1362,0,1362,1593133,BT6,C,UP,C430
14J_UPC430_CR13GGP,Uttar Pradesh,Chandauli,JITENDRA,M,31,ST,GGP,Cup & Saucer,2502,0,2502,1593133,CR13,J,UP,C430
14HRP_UPC430_WE32JaRaPa,Uttar Pradesh,Chandauli,HARSHVARDHAN RAMSURESH PANDEY,M,43,GEN,JaRaPa,Whistle,1318,0,1318,1593133,WE32,HRP,UP,C430
14MS_UPC430_WK40BSKD,Uttar Pradesh,Chandauli,MUNNA SINGH,M,47,GEN,BSKD,Walking Stick,1423,0,1423,1593133,WK40,MS,UP,C430
14PRS_UPC430_FS80AITC,Uttar Pradesh,Chandauli,PULAPAKA RAJA SEKHAR,M,25,GEN,AITC,Flowers and Grass,6169,1,6170,1593133,FS80,PRS,UP,C430
14RP_UPC430_SW89PMSP,Uttar Pradesh,Chandauli,RAJENDRA PASWAN,M,30,GEN,PMSP,Saw,7767,0,7767,1593133,SW89,RP,UP,C430
14KRMN_UPC430_FS85CPI(ML)(L),Uttar Pradesh,Chandauli,KINJARAPU RAM MOHAN NAIDU,M,50,GEN,CPI(ML)(L),Flag with Three Stars,2386,0,2386,1593133,FS85,KRMN,UP,C430
14V_UPC430_IN44INL,Uttar Pradesh,Chandauli,VINAY,M,63,GEN,INL,Iron,3881,1,3882,1593133,IN44,V,UP,C430
14S_UPC430_BH17ESKP,Uttar Pradesh,Chandauli,SHASHI,F,42,GEN,ESKP,Battery Torch,2987,1,2988,1593133,BH17,S,UP,C430
14ADSK_UPC430_RG14SBSP,Uttar Pradesh,Chandauli,AYUSHMAN DOCTOR SANJEEV KUMAR,M,38,GEN,SBSP,Ring,4992,1,4993,1593133,RG14,ADSK,UP,C430
14SY_UPC430_AW78JD(U),Uttar Pradesh,Chandauli,S.V.P. YADAV,M,72,GEN,JD(U),Arrow,8755,1,8756,1593133,AW78,SY,UP,C430
14H_UPC430_CT127BMUP,Uttar Pradesh,Chandauli,HEERALAL,M,39,SC,BMUP,Cart,4766,2,4768,1593133,CT127,H,UP,C430
14G_UPC430_KE82IND,Uttar Pradesh,Chandauli,GULVAS,F,39,GEN,IND,Kettle,1482,0,1482,1593133,KE82,G,UP,C430
14BD_UPC430_SS15IND,Uttar Pradesh,Chandauli,BINDU DEVI,M,57,GEN,IND,Scissors,2769,0,2769,1593133,SS15,BD,UP,C430
14RN_UPC430_CR68IND,Uttar Pradesh,Chandauli,RAM NARAYAN,M,34,GEN,IND,Cauliflower,4221,0,4221,1593133,CR68,RN,UP,C430
14MSG_UPC430_AW5IND,Uttar Pradesh,Chandauli,MANEKA SANJAI GANDHI,M,30,GEN,IND,Auto- Rickshaw,2148,0,2148,1593133,AW5,MSG,UP,C430
14NotA_UPC430_NA9NOTA,Uttar Pradesh,Chandauli,None of the Above,NULL,NULL,NULL,NOTA,NOTA,3184,2,3186,1593133,NA9,NotA,UP,C430
14AR_UPV431_HD2INC,Uttar Pradesh,Varanasi,AJAY RAI,M,42,GEN,INC,Hand,75541,73,75614,1766487,HD2,AR,UP,V431
14KN_UPV431_BE3SP,Uttar Pradesh,Varanasi,KAILASH NATH,M,55,GEN,SP,Bicycle,45266,25,45291,1766487,BE3,KN,UP,V431
14NM_UPV431_LS19BJP,Uttar Pradesh,Varanasi,NARENDRA MODI,M,63,GEN,BJP,Lotus,580423,599,581022,1766487,LS19,NM,UP,V431
14SP_UPV431_ET4BSP,Uttar Pradesh,Varanasi,SOM PRAKASH,M,48,GEN,BSP,Elephant,60534,45,60579,1766487,ET4,SP,UP,V431
14JLNY_UPV431_HR54CPM,Uttar Pradesh,Varanasi,JANGITE LAKSHMI NARASIMHA YADAV,M,57,GEN,CPM,"Hammer, Sickle and Star",2457,0,2457,1766487,HR54,JLNY,UP,V431
14AA_UPV431_PS42AGRJP,Uttar Pradesh,Varanasi,A.K. AGGARWAL,M,47,GEN,AGRJP,Pen Nib with Seven Rays,2037,0,2037,1766487,PS42,AA,UP,V431
14MS_UPV431_CT21BMUP,Uttar Pradesh,Varanasi,MUNNA SINGH,M,38,GEN,BMUP,Cot,1644,0,1644,1766487,CT21,MS,UP,V431
14A_UPV431_BM26AAAP,Uttar Pradesh,Varanasi,ARVIND,M,45,GEN,AAAP,Broom,209111,127,209238,1766487,BM26,A,UP,V431
14AK_UPV431_FE92BSCP,Uttar Pradesh,Varanasi,ARUN KUMAR,M,29,GEN,BSCP,FLUTE,3634,0,3634,1766487,FE92,AK,UP,V431
14BNTABT_UPV431_FS80AITC,Uttar Pradesh,Varanasi,BIPIN NATH TIWARI ALIAS BIPIN TIWARI,F,56,GEN,AITC,Flowers and Grass,2674,0,2674,1766487,FS80,BNTABT,UP,V431
14U_UPV431_WK40RsAD,Uttar Pradesh,Varanasi,USMAN,M,30,GEN,RsAD,Walking Stick,878,0,878,1766487,WK40,U,UP,V431
14AAK_UPV431_GS28ssrd,Uttar Pradesh,Varanasi,ADARI ANAND KUMAR,M,39,GEN,ssrd,Grapes,1144,0,1144,1766487,GS28,AAK,UP,V431
14RD_UPV431_AW5MADP,Uttar Pradesh,Varanasi,RAMA DEVI,M,77,GEN,MADP,Auto- Rickshaw,1740,0,1740,1766487,AW5,RD,UP,V431
14BNTABT_UPV431_LX38JSEP,Uttar Pradesh,Varanasi,BIPIN NATH TIWARI ALIAS BIPIN TIWARI,M,47,GEN,JSEP,Letter Box,2277,0,2277,1766487,LX38,BNTABT,UP,V431
14BL_UPV431_GR7LPSP,Uttar Pradesh,Varanasi,BACHACHA LAL,M,42,GEN,LPSP,Gas Cylinder,1172,0,1172,1766487,GR7,BL,UP,V431
14RBS_UPV431_KE24RaAD,Uttar Pradesh,Varanasi,RAJESH BHARTI SURYA,M,38,SC,RaAD,Kite,4327,0,4327,1766487,KE24,RBS,UP,V431
14KRMN_UPV431_AH8JAP,Uttar Pradesh,Varanasi,KINJARAPU RAM MOHAN NAIDU,M,60,GEN,JAP,Almirah,1376,0,1376,1766487,AH8,KRMN,UP,V431
14L_UPV431_TN10MaJP,Uttar Pradesh,Varanasi,LALLAN,M,56,GEN,MaJP,Television,997,0,997,1766487,TN10,L,UP,V431
14SA_UPV431_BD56BhNP,Uttar Pradesh,Varanasi,SHIVHARI AGARWAL,M,54,GEN,BhNP,Black Board,2000,0,2000,1766487,BD56,SA,UP,V431
14SK_UPV431_CA30RVMP,Uttar Pradesh,Varanasi,SANTOSH KUMAR,M,28,SC,RVMP,Camera,1434,0,1434,1766487,CA30,SK,UP,V431
14HL_UPV431_SE35RaIP,Uttar Pradesh,Varanasi,HARI LAL,M,29,SC,RaIP,Stethoscope,838,0,838,1766487,SE35,HL,UP,V431
14KY_UPV431_IN44INL,Uttar Pradesh,Varanasi,KUMAR Y,M,34,GEN,INL,Iron,1202,0,1202,1766487,IN44,KY,UP,V431
14SA_UPV431_HT94IND,Uttar Pradesh,Varanasi,SHABER AHMED,M,50,GEN,IND,Hat,937,0,937,1766487,HT94,SA,UP,V431
14A_UPV431_BT6IND,Uttar Pradesh,Varanasi,ATISHI,M,42,GEN,IND,Bat,2323,0,2323,1766487,BT6,A,UP,V431
14GT_UPV431_PT49IND,Uttar Pradesh,Varanasi,GHANSHYAM TIWARI,M,42,ST,IND,Pot,1151,0,1151,1766487,PT49,GT,UP,V431
14HT_UPV431_TP75IND,Uttar Pradesh,Varanasi,H. THOMAS,M,48,GEN,IND,Table Lamp,1524,0,1524,1766487,TP75,HT,UP,V431
14SBS_UPV431_CR13IND,Uttar Pradesh,Varanasi,SURENDRA BAHADUR SINGH,M,55,GEN,IND,Cup & Saucer,1306,0,1306,1766487,CR13,SBS,UP,V431
14JPP_UPV431_CT23IND,Uttar Pradesh,Varanasi,JAY PRAKASH PRASAD,M,42,GEN,IND,Coconut,1361,0,1361,1766487,CT23,JPP,UP,V431
14K_UPV431_AR36IND,Uttar Pradesh,Varanasi,KUMAR,M,47,GEN,IND,Air Conditioner,1089,0,1089,1766487,AR36,K,UP,V431
14PK_UPV431_SE11IND,Uttar Pradesh,Varanasi,PRAMOD KUMAR,M,60,GEN,IND,Sewing Machine,1807,0,1807,1766487,SE11,PK,UP,V431
14SY_UPV431_GR45IND,Uttar Pradesh,Varanasi,S.V.P. YADAV,M,35,GEN,IND,Glass Tumbler,1192,0,1192,1766487,GR45,SY,UP,V431
14BK_UPV431_HM39IND,Uttar Pradesh,Varanasi,BASEER KINNAR,O,50,GEN,IND,Harmonium,2850,0,2850,1766487,HM39,BK,UP,V431
14MK_UPV431_SS15IND,Uttar Pradesh,Varanasi,MANOJ KUMAR,M,35,GEN,IND,Scissors,1074,0,1074,1766487,SS15,MK,UP,V431
14M_UPV431_BH17IND,Uttar Pradesh,Varanasi,MAHENDRA,M,57,GEN,IND,Battery Torch,573,0,573,1766487,BH17,M,UP,V431
14RK_UPV431_PR66IND,Uttar Pradesh,Varanasi,RAVINDER KUMAR,M,41,GEN,IND,Pressure Cooker,1012,0,1012,1766487,PR66,RK,UP,V431
14K_UPV431_TE37IND,Uttar Pradesh,Varanasi,KUMAR,M,45,GEN,IND,Telephone,677,0,677,1766487,TE37,K,UP,V431
14PSP_UPV431_HT98IND,Uttar Pradesh,Varanasi,PADALA SIVA PRASAD,M,54,GEN,IND,Helmet,1367,0,1367,1766487,HT98,PSP,UP,V431
14DSC_UPV431_WE32IND,Uttar Pradesh,Varanasi,DURGESH SINGH CHAUHAN,M,50,GEN,IND,Whistle,423,0,423,1766487,WE32,DSC,UP,V431
14K_UPV431_RG14IND,Uttar Pradesh,Varanasi,KUMAR,M,43,GEN,IND,Ring,312,0,312,1766487,RG14,K,UP,V431
14S_UPV431_TE57IND,Uttar Pradesh,Varanasi,SATISH,M,32,GEN,IND,Table,459,0,459,1766487,TE57,S,UP,V431
14ASSL_UPV431_EE50IND,Uttar Pradesh,Varanasi,ADVOCATE SATYAPRAKASH SHULKE (LODHI),M,42,GEN,IND,Envelope,599,0,599,1766487,EE50,ASSL,UP,V431
14SK_UPV431_CT74IND,Uttar Pradesh,Varanasi,SARVESH KUMAR,M,54,GEN,IND,Carrot,3023,0,3023,1766487,CT74,SK,UP,V431
14NotA_UPV431_NA9NOTA,Uttar Pradesh,Varanasi,None of the Above,NULL,NULL,NULL,NOTA,NOTA,2051,0,2051,1766487,NA9,NotA,UP,V431
14AK_UPB432_CK20NCP,Uttar Pradesh,Bhadohi,AKHILESH KUMAR,M,46,GEN,NCP,Clock,7732,2,7734,1834598,CK20,AK,UP,B432
14RK_UPB432_ET4BSP,Uttar Pradesh,Bhadohi,RAKESH KEWAT,M,56,GEN,BSP,Elephant,245437,117,245554,1834598,ET4,RK,UP,B432
14V_UPB432_LS19BJP,Uttar Pradesh,Bhadohi,VIRENDRA,M,57,GEN,BJP,Lotus,403583,112,403695,1834598,LS19,V,UP,B432
14SI_UPB432_HD2INC,Uttar Pradesh,Bhadohi,SARTAJ IMAM,M,58,GEN,INC,Hand,22569,4,22573,1834598,HD2,SI,UP,B432
14JPM_UPB432_BE3SP,Uttar Pradesh,Bhadohi,JITENDRABHAI PREMNATH MISHRA,F,37,GEN,SP,Bicycle,238570,142,238712,1834598,BE3,JPM,UP,B432
14AK_UPB432_SW89PMSP,Uttar Pradesh,Bhadohi,AJAY KUMAR,M,43,GEN,PMSP,Saw,5807,1,5808,1834598,SW89,AK,UP,B432
14DSY_UPB432_AW78JD(U),Uttar Pradesh,Bhadohi,DANDU SESHU YADAV,M,61,GEN,JD(U),Arrow,26985,10,26995,1834598,AW78,DSY,UP,B432
14RK_UPB432_CN16AMP,Uttar Pradesh,Bhadohi,RAJESH KUMAR,M,37,GEN,AMP,Ceiling Fan,1920,0,1920,1834598,CN16,RK,UP,B432
14RS_UPB432_GR45QED,Uttar Pradesh,Bhadohi,RAM SAGAR,M,38,GEN,QED,Glass Tumbler,2440,2,2442,1834598,GR45,RS,UP,B432
14MCMC_UPB432_FE92IND,Uttar Pradesh,Bhadohi,MEDIHALA CHALAVADI M CHANDRASHEKAR,M,31,GEN,IND,FLUTE,2191,0,2191,1834598,FE92,MCMC,UP,B432
14MRB_UPB432_WK40IND,Uttar Pradesh,Bhadohi,MANI RAM BASUMATARY,M,33,SC,IND,Walking Stick,1964,0,1964,1834598,WK40,MRB,UP,B432
14K_UPB432_KE82IND,Uttar Pradesh,Bhadohi,KUMAR,M,41,SC,IND,Kettle,4168,1,4169,1834598,KE82,K,UP,B432
14RS_UPB432_AH8IND,Uttar Pradesh,Bhadohi,RAM SAKHA,M,55,GEN,IND,Almirah,4319,0,4319,1834598,AH8,RS,UP,B432
14PSG_UPB432_KE24IND,Uttar Pradesh,Bhadohi,PABAN SINGH GHATOWAR,M,45,GEN,IND,Kite,4821,0,4821,1834598,KE24,PSG,UP,B432
14NotA_UPB432_NA9NOTA,Uttar Pradesh,Bhadohi,None of the Above,NULL,NULL,NULL,NOTA,NOTA,8968,1,8969,1834598,NA9,NotA,UP,B432
14RT_UPM433_HD2INC,Uttar Pradesh,Mirzapur,REETA TRIPATHI,M,37,GEN,INC,Hand,152663,3,152666,1720661,HD2,RT,UP,M433
14SB_UPM433_ET4BSP,Uttar Pradesh,Mirzapur,SAMUDRA BIND,F,34,GEN,BSP,Elephant,217452,5,217457,1720661,ET4,SB,UP,M433
14MS_UPM433_BE3SP,Uttar Pradesh,Mirzapur,MUNNA SINGH,M,52,GEN,SP,Bicycle,108858,1,108859,1720661,BE3,MS,UP,M433
14MS_UPM433_CR13AD,Uttar Pradesh,Mirzapur,MUNNA SINGH,F,33,GEN,AD,Cup & Saucer,436500,36,436536,1720661,CR13,MS,UP,M433
14MSHB_UPM433_CT72GGP,Uttar Pradesh,Mirzapur,MIRZA SAJAD HUSSAIN BEIGH,M,35,GEN,GGP,Coat,6762,0,6762,1720661,CT72,MSHB,UP,M433
14KRMN_UPM433_CR68LD,Uttar Pradesh,Mirzapur,KINJARAPU RAM MOHAN NAIDU,M,52,SC,LD,Cauliflower,4209,0,4209,1720661,CR68,KRMN,UP,M433
14SSB_UPM433_FS85CPI(ML)(L),Uttar Pradesh,Mirzapur,SANDEEP SINGH BHARTI,F,46,SC,CPI(ML)(L),Flag with Three Stars,4148,0,4148,1720661,FS85,SSB,UP,M433
14BK_UPM433_BM26AAAP,Uttar Pradesh,Mirzapur,BRIJESH KUMAR,M,54,GEN,AAAP,Broom,4317,1,4318,1720661,BM26,BK,UP,M433
14B_UPM433_CT21BMUP,Uttar Pradesh,Mirzapur,BHAGWANDAS,M,63,SC,BMUP,Cot,3324,0,3324,1720661,CT21,B,UP,M433
14RB_UPM433_BN34BRPI,Uttar Pradesh,Mirzapur,RADHESHYAM BISWAS,M,63,SC,BRPI,Batsman,2138,0,2138,1720661,BN34,RB,UP,M433
14VS_UPM433_FS80AITC,Uttar Pradesh,Mirzapur,VINEET SAHAI,M,47,GEN,AITC,Flowers and Grass,4548,0,4548,1720661,FS80,VS,UP,M433
14SS_UPM433_SW89PMSP,Uttar Pradesh,Mirzapur,SHIVRAJ SAHNI,M,44,GEN,PMSP,Saw,4405,0,4405,1720661,SW89,SS,UP,M433
14SK_UPM433_BT6SPP,Uttar Pradesh,Mirzapur,SANTOSH KUMAR,M,32,GEN,SPP,Bat,6811,0,6811,1720661,BT6,SK,UP,M433
14PDDA_UPM433_SE11RPI(A),Uttar Pradesh,Mirzapur,PANDIT DIVYENDRA DUBEY ADVOCATE,M,28,GEN,RPI(A),Sewing Machine,4304,0,4304,1720661,SE11,PDDA,UP,M433
14RNR_UPM433_BW33SHS,Uttar Pradesh,Mirzapur,RAMA NAND RISHIDEO,M,48,GEN,SHS,Bow & Arrow,4787,0,4787,1720661,BW33,RNR,UP,M433
14AK_UPM433_HM39IND,Uttar Pradesh,Mirzapur,ASHOK KUMAR,M,29,SC,IND,Harmonium,11245,0,11245,1720661,HM39,AK,UP,M433
14FJKTD_UPM433_CN16IND,Uttar Pradesh,Mirzapur,FOJI JAI KAWAR TYAGI (DIKSHIT),M,45,GEN,IND,Ceiling Fan,3300,0,3300,1720661,CN16,FJKTD,UP,M433
14MS_UPM433_TE37IND,Uttar Pradesh,Mirzapur,MUNNA SINGH,M,48,GEN,IND,Telephone,3627,0,3627,1720661,TE37,MS,UP,M433
14SJ_UPM433_PR128IND,Uttar Pradesh,Mirzapur,SHANKAR JADHAV,M,41,SC,IND,PENCIL SHARPNER,2363,0,2363,1720661,PR128,SJ,UP,M433
14SDV_UPM433_PD76IND,Uttar Pradesh,Mirzapur,SHRUTI DEVI VYRICHERLA,M,42,SC,IND,Pen Stand,4639,0,4639,1720661,PD76,SDV,UP,M433
14R_UPM433_FE92IND,Uttar Pradesh,Mirzapur,RAJARAM,M,56,SC,IND,FLUTE,2010,0,2010,1720661,FE92,R,UP,M433
14KRMN_UPM433_CT23IND,Uttar Pradesh,Mirzapur,KINJARAPU RAM MOHAN NAIDU,M,53,SC,IND,Coconut,7947,0,7947,1720661,CT23,KRMN,UP,M433
14PLV_UPM433_AW5IND,Uttar Pradesh,Mirzapur,PROBHU LAL VAISNAVA,M,53,SC,IND,Auto- Rickshaw,2685,0,2685,1720661,AW5,PLV,UP,M433
14NotA_UPM433_NA9NOTA,Uttar Pradesh,Mirzapur,None of the Above,NULL,NULL,NULL,NOTA,NOTA,4539,0,4539,1720661,NA9,NotA,UP,M433
14AKK_UPR434_EE59CPI,Uttar Pradesh,Robertsganj,ASHOK KUMAR KANAUJIYA,M,50,SC,CPI,Ears of Corn And Sickle,24362,1,24363,1639074,EE59,AKK,UP,R434
14C_UPR434_LS19BJP,Uttar Pradesh,Robertsganj,CHHOTELAL,M,41,SC,BJP,Lotus,378095,116,378211,1639074,LS19,C,UP,R434
14PLK_UPR434_BE3SP,Uttar Pradesh,Robertsganj,PAKAURI LAL KOL,M,62,SC,SP,Bicycle,135916,50,135966,1639074,BE3,PLK,UP,R434
14BPC_UPR434_HD2INC,Uttar Pradesh,Robertsganj,BHAGWATI PRASAD CHAUDHARI,M,60,SC,INC,Hand,86234,1,86235,1639074,HD2,BPC,UP,R434
14NSP_UPR434_ET4BSP,Uttar Pradesh,Robertsganj,NARAMALLI SIVA PRASAD,M,55,SC,BSP,Elephant,187652,73,187725,1639074,ET4,NSP,UP,R434
14SD_UPR434_GR45QED,Uttar Pradesh,Robertsganj,SUSHMA DEVI,F,40,SC,QED,Glass Tumbler,5307,0,5307,1639074,GR45,SD,UP,R434
14SRD_UPR434_CA30AIPF,Uttar Pradesh,Robertsganj,S R DARAPURI,M,70,SC,AIPF,Camera,4890,1,4891,1639074,CA30,SRD,UP,R434
14M_UPR434_CT21BMUP,Uttar Pradesh,Robertsganj,MANGOI,M,70,SC,BMUP,Cot,2966,0,2966,1639074,CT21,M,UP,R434
14R_UPR434_BM26AAAP,Uttar Pradesh,Robertsganj,RAVI,M,43,SC,AAAP,Broom,9912,1,9913,1639074,BM26,R,UP,R434
14R_UPR434_AH8shsap,Uttar Pradesh,Robertsganj,RAJKUMAR,M,35,SC,shsap,Almirah,2980,2,2982,1639074,AH8,R,UP,R434
14USK_UPR434_FS85CPI(ML)(L),Uttar Pradesh,Robertsganj,UMA SHANKAR KHARAWAR,M,52,SC,CPI(ML)(L),Flag with Three Stars,6101,0,6101,1639074,FS85,USK,UP,R434
14AS_UPR434_SS15IND,Uttar Pradesh,Robertsganj,ARJUN SINGH,M,29,SC,IND,Scissors,5613,0,5613,1639074,SS15,AS,UP,R434
14R_UPR434_CR13IND,Uttar Pradesh,Robertsganj,RAMBIR,M,44,SC,IND,Cup & Saucer,9408,0,9408,1639074,CR13,R,UP,R434
14LA_UPR434_AR36IND,Uttar Pradesh,Robertsganj,LAWRENCE ANTHONY,M,51,SC,IND,Air Conditioner,7703,0,7703,1639074,AR36,LA,UP,R434
14NotA_UPR434_NA9NOTA,Uttar Pradesh,Robertsganj,None of the Above,NULL,NULL,NULL,NOTA,NOTA,18489,0,18489,1639074,NA9,NotA,UP,R434
14BR_WBCb435_HD2INC,West Bengal,Cooch behar,BHOLA RAY,M,61,SC,INC,Hand,74453,87,74540,1613403,HD2,BR,WB,Cb435
14BNTABT_WBCb435_ET4BSP,West Bengal,Cooch behar,BIPIN NATH TIWARI ALIAS BIPIN TIWARI,M,71,SC,BSP,Elephant,15678,5,15683,1613403,ET4,BNTABT,WB,Cb435
14DKR_WBCb435_LN43AIFB,West Bengal,Cooch behar,DIPAK KUMAR ROY,M,48,SC,AIFB,Lion,437987,1405,439392,1613403,LN43,DKR,WB,Cb435
14SRS_WBCb435_FS80AITC,West Bengal,Cooch behar,SUMIT RANJAN SINHA,F,65,SC,AITC,Flowers and Grass,525275,1224,526499,1613403,FS80,SRS,WB,Cb435
14DBCC_WBCb435_LS19BJP,West Bengal,Cooch behar,DR. B. CHANDRA (CHANDREGOWDA),M,64,SC,BJP,Lotus,217193,460,217653,1613403,LS19,DBCC,WB,Cb435
